system   D            wsystem.c:721  maybe_parent_dir                 [   0.00000] Also searching C:\Users\dberry\Source\Repos\paraDroid\x64\
opengl   D           ogl_lock.c:661  ogl_unlock_region_nonbb_nonfbo   [  16.34713] Unlocking non-backbuffer non-FBO WRITEONLY
font     D                ttf.c:166  unlock_current_page              [  16.34715] Unlocking page: 000002411D4D3870
font     D                ttf.c:238  alloc_glyph_region               [  16.34721] Glyph 19: 13x18 (16x20)
font     D                ttf.c:282  alloc_glyph_region               [  16.34723] Locking glyph region: 000002411D4D3870 120 20 16 20
opengl   D           ogl_lock.c:156  _al_ogl_lock_region_new          [  16.34724] Locking non-backbuffer WRITEONLY
opengl   D           ogl_lock.c:487  ogl_unlock_region_non_readonly   [  16.34725] Unlocking non-backbuffer (non-FBO)
opengl   D           ogl_lock.c:661  ogl_unlock_region_nonbb_nonfbo   [  16.34726] Unlocking non-backbuffer non-FBO WRITEONLY
font     D                ttf.c:166  unlock_current_page              [  16.34728] Unlocking page: 000002411D4D3870
font     D                ttf.c:238  alloc_glyph_region               [  16.34731] Glyph 93: 13x14 (16x16)
font     D                ttf.c:282  alloc_glyph_region               [  16.34732] Locking glyph region: 000002411D4D3870 136 20 16 16
opengl   D           ogl_lock.c:156  _al_ogl_lock_region_new          [  16.34733] Locking non-backbuffer WRITEONLY
opengl   D           ogl_lock.c:487  ogl_unlock_region_non_readonly   [  16.34734] Unlocking non-backbuffer (non-FBO)
opengl   D           ogl_lock.c:661  ogl_unlock_region_nonbb_nonfbo   [  16.34735] Unlocking non-backbuffer non-FBO WRITEONLY
font     D                ttf.c:166  unlock_current_page              [  16.34737] Unlocking page: 000002411D4D3870
font     D                ttf.c:238  alloc_glyph_region               [  16.34740] Glyph 24: 12x18 (12x20)
font     D                ttf.c:282  alloc_glyph_region               [  16.34741] Locking glyph region: 000002411D4D3870 152 20 12 20
opengl   D           ogl_lock.c:156  _al_ogl_lock_region_new          [  16.34742] Locking non-backbuffer WRITEONLY
opengl   D           ogl_lock.c:487  ogl_unlock_region_non_readonly   [  16.34744] Unlocking non-backbuffer (non-FBO)
opengl   D           ogl_lock.c:661  ogl_unlock_region_nonbb_nonfbo   [  16.34745] Unlocking non-backbuffer non-FBO WRITEONLY
font     D                ttf.c:166  unlock_current_page              [  16.34746] Unlocking page: 000002411D4D3870
opengl   D         ogl_bitmap.c:410  ogl_upload_bitmap                [  17.58086] Created new OpenGL texture 103 (256x256, format ARGB_8888)
dtor     D               dtor.c:196  _al_register_destructor          [  17.58093] added dtor for bitmap 000002411DC65DE0, func 00007FFD15C21F78
opengl   D           ogl_lock.c:156  _al_ogl_lock_region_new          [  17.58094] Locking non-backbuffer WRITEONLY
opengl   D           ogl_lock.c:487  ogl_unlock_region_non_readonly   [  17.58192] Unlocking non-backbuffer (non-FBO)
opengl   D           ogl_lock.c:661  ogl_unlock_region_nonbb_nonfbo   [  17.58193] Unlocking non-backbuffer non-FBO WRITEONLY
image    W                bmp.c:1243 _al_load_bmp_f                   [  17.58236] Ignoring invalid alpha mask
opengl   D         ogl_bitmap.c:410  ogl_upload_bitmap                [  17.58239] Created new OpenGL texture 104 (128x128, format ARGB_8888)
dtor     D               dtor.c:196  _al_register_destructor          [  17.58242] added dtor for bitmap 000002411DC651A0, func 00007FFD15C21F78
opengl   D           ogl_lock.c:156  _al_ogl_lock_region_new          [  17.58244] Locking non-backbuffer WRITEONLY
opengl   D           ogl_lock.c:487  ogl_unlock_region_non_readonly   [  17.58277] Unlocking non-backbuffer (non-FBO)
opengl   D           ogl_lock.c:661  ogl_unlock_region_nonbb_nonfbo   [  17.58278] Unlocking non-backbuffer non-FBO WRITEONLY
opengl   D           ogl_lock.c:161  _al_ogl_lock_region_new          [  17.58285] Locking non-backbuffer READWRITE
opengl   D            ogl_fbo.c:423  _al_ogl_del_fbo                  [  17.58286] Deleting FBO: 7
opengl   D            ogl_fbo.c:467  ogl_new_fbo                      [  17.58287] Created FBO: 7
opengl   D           ogl_lock.c:259  ogl_lock_region_nonbb_readwrite  [  17.58322] Locking non-backbuffer READWRITE with fbo
opengl   D           ogl_lock.c:422  _al_ogl_unlock_region_new        [  17.58352] Unlocking non-backbuffer READONLY
opengl   D           ogl_lock.c:161  _al_ogl_lock_region_new          [  17.58354] Locking non-backbuffer READWRITE
opengl   D           ogl_lock.c:259  ogl_lock_region_nonbb_readwrite  [  17.58356] Locking non-backbuffer READWRITE with fbo
opengl   D           ogl_lock.c:483  ogl_unlock_region_non_readonly   [  17.58548] Unlocking non-backbuffer (FBO)
opengl   D           ogl_lock.c:586  ogl_unlock_region_nonbb_fbo      [  17.58549] Unlocking non-backbuffer FBO READWRITE
opengl   D         ogl_bitmap.c:410  ogl_upload_bitmap                [  17.58590] Created new OpenGL texture 105 (256x256, format ARGB_8888)
dtor     D               dtor.c:196  _al_register_destructor          [  17.58594] added dtor for bitmap 000002411DC63060, func 00007FFD15C21F78
opengl   D           ogl_lock.c:156  _al_ogl_lock_region_new          [  17.58595] Locking non-backbuffer WRITEONLY
opengl   D           ogl_lock.c:487  ogl_unlock_region_non_readonly   [  17.58692] Unlocking non-backbuffer (non-FBO)
opengl   D           ogl_lock.c:661  ogl_unlock_region_nonbb_nonfbo   [  17.58693] Unlocking non-backbuffer non-FBO WRITEONLY
image    W                bmp.c:1243 _al_load_bmp_f                   [  17.58722] Ignoring invalid alpha mask
opengl   D         ogl_bitmap.c:410  ogl_upload_bitmap                [  17.58724] Created new OpenGL texture 106 (128x128, format ARGB_8888)
dtor     D               dtor.c:196  _al_register_destructor          [  17.58727] added dtor for bitmap 000002411DC62960, func 00007FFD15C21F78
opengl   D           ogl_lock.c:156  _al_ogl_lock_region_new          [  17.58728] Locking non-backbuffer WRITEONLY
opengl   D           ogl_lock.c:487  ogl_unlock_region_non_readonly   [  17.58761] Unlocking non-backbuffer (non-FBO)
opengl   D           ogl_lock.c:661  ogl_unlock_region_nonbb_nonfbo   [  17.58763] Unlocking non-backbuffer non-FBO WRITEONLY
opengl   D           ogl_lock.c:161  _al_ogl_lock_region_new          [  17.58769] Locking non-backbuffer READWRITE
opengl   D            ogl_fbo.c:423  _al_ogl_del_fbo                  [  17.58770] Deleting FBO: 8
opengl   D            ogl_fbo.c:467  ogl_new_fbo                      [  17.58772] Created FBO: 8
opengl   D           ogl_lock.c:259  ogl_lock_region_nonbb_readwrite  [  17.58822] Locking non-backbuffer READWRITE with fbo
opengl   D           ogl_lock.c:422  _al_ogl_unlock_region_new        [  17.58854] Unlocking non-backbuffer READONLY
opengl   D           ogl_lock.c:161  _al_ogl_lock_region_new          [  17.58857] Locking non-backbuffer READWRITE
opengl   D           ogl_lock.c:259  ogl_lock_region_nonbb_readwrite  [  17.58861] Locking non-backbuffer READWRITE with fbo
opengl   D           ogl_lock.c:483  ogl_unlock_region_non_readonly   [  17.59068] Unlocking non-backbuffer (FBO)
opengl   D           ogl_lock.c:586  ogl_unlock_region_nonbb_fbo      [  17.59070] Unlocking non-backbuffer FBO READWRITE
font     D                ttf.c:238  alloc_glyph_region               [  17.59221] Glyph 59: 10x11 (12x12)
font     D                ttf.c:282  alloc_glyph_region               [  17.59222] Locking glyph region: 000002411D4D91B0 116 28 12 12
opengl   D           ogl_lock.c:156  _al_ogl_lock_region_new          [  17.59224] Locking non-backbuffer WRITEONLY
opengl   D           ogl_lock.c:487  ogl_unlock_region_non_readonly   [  17.59225] Unlocking non-backbuffer (non-FBO)
opengl   D           ogl_lock.c:661  ogl_unlock_region_nonbb_nonfbo   [  17.59226] Unlocking non-backbuffer non-FBO WRITEONLY
font     D                ttf.c:166  unlock_current_page              [  17.59228] Unlocking page: 000002411D4D91B0
opengl   D         ogl_bitmap.c:410  ogl_upload_bitmap                [  17.59589] Created new OpenGL texture 107 (256x256, format ARGB_8888)
dtor     D               dtor.c:196  _al_register_destructor          [  17.59594] added dtor for bitmap 000002411DC687E0, func 00007FFD15C21F78
opengl   D           ogl_lock.c:156  _al_ogl_lock_region_new          [  17.59596] Locking non-backbuffer WRITEONLY
opengl   D           ogl_lock.c:487  ogl_unlock_region_non_readonly   [  17.59699] Unlocking non-backbuffer (non-FBO)
opengl   D           ogl_lock.c:661  ogl_unlock_region_nonbb_nonfbo   [  17.59701] Unlocking non-backbuffer non-FBO WRITEONLY
image    W                bmp.c:1243 _al_load_bmp_f                   [  17.59733] Ignoring invalid alpha mask
opengl   D         ogl_bitmap.c:410  ogl_upload_bitmap                [  17.59735] Created new OpenGL texture 108 (128x128, format ARGB_8888)
dtor     D               dtor.c:196  _al_register_destructor          [  17.59739] added dtor for bitmap 000002411DC65360, func 00007FFD15C21F78
opengl   D           ogl_lock.c:156  _al_ogl_lock_region_new          [  17.59740] Locking non-backbuffer WRITEONLY
opengl   D           ogl_lock.c:487  ogl_unlock_region_non_readonly   [  17.59771] Unlocking non-backbuffer (non-FBO)
opengl   D           ogl_lock.c:661  ogl_unlock_region_nonbb_nonfbo   [  17.59772] Unlocking non-backbuffer non-FBO WRITEONLY
opengl   D           ogl_lock.c:161  _al_ogl_lock_region_new          [  17.59779] Locking non-backbuffer READWRITE
opengl   D            ogl_fbo.c:423  _al_ogl_del_fbo                  [  17.59780] Deleting FBO: 2
opengl   D            ogl_fbo.c:467  ogl_new_fbo                      [  17.59782] Created FBO: 2
opengl   D           ogl_lock.c:259  ogl_lock_region_nonbb_readwrite  [  17.59827] Locking non-backbuffer READWRITE with fbo
opengl   D           ogl_lock.c:422  _al_ogl_unlock_region_new        [  17.59853] Unlocking non-backbuffer READONLY
opengl   D           ogl_lock.c:161  _al_ogl_lock_region_new          [  17.59855] Locking non-backbuffer READWRITE
opengl   D           ogl_lock.c:259  ogl_lock_region_nonbb_readwrite  [  17.59857] Locking non-backbuffer READWRITE with fbo
opengl   D           ogl_lock.c:483  ogl_unlock_region_non_readonly   [  17.60053] Unlocking non-backbuffer (FBO)
opengl   D           ogl_lock.c:586  ogl_unlock_region_nonbb_fbo      [  17.60054] Unlocking non-backbuffer FBO READWRITE
font     D                ttf.c:238  alloc_glyph_region               [  17.60383] Glyph 48: 23x23 (24x24)
font     D                ttf.c:282  alloc_glyph_region               [  17.60384] Locking glyph region: 000002411DC664E0 460 0 24 24
opengl   D           ogl_lock.c:156  _al_ogl_lock_region_new          [  17.60386] Locking non-backbuffer WRITEONLY
opengl   D           ogl_lock.c:487  ogl_unlock_region_non_readonly   [  17.60388] Unlocking non-backbuffer (non-FBO)
opengl   D           ogl_lock.c:661  ogl_unlock_region_nonbb_nonfbo   [  17.60389] Unlocking non-backbuffer non-FBO WRITEONLY
font     D                ttf.c:166  unlock_current_page              [  17.60391] Unlocking page: 000002411DC664E0
font     D                ttf.c:238  alloc_glyph_region               [  17.60394] Glyph 89: 19x18 (20x20)
font     D                ttf.c:282  alloc_glyph_region               [  17.60395] Locking glyph region: 000002411DC664E0 484 0 20 20
opengl   D           ogl_lock.c:156  _al_ogl_lock_region_new          [  17.60396] Locking non-backbuffer WRITEONLY
opengl   D           ogl_lock.c:487  ogl_unlock_region_non_readonly   [  17.60398] Unlocking non-backbuffer (non-FBO)
opengl   D           ogl_lock.c:661  ogl_unlock_region_nonbb_nonfbo   [  17.60399] Unlocking non-backbuffer non-FBO WRITEONLY
font     D                ttf.c:166  unlock_current_page              [  17.60400] Unlocking page: 000002411DC664E0
font     D                ttf.c:238  alloc_glyph_region               [  17.60462] Glyph 19: 17x23 (20x24)
font     D                ttf.c:282  alloc_glyph_region               [  17.60464] Locking glyph region: 000002411DC664E0 0 32 20 24
opengl   D           ogl_lock.c:156  _al_ogl_lock_region_new          [  17.60465] Locking non-backbuffer WRITEONLY
opengl   D           ogl_lock.c:487  ogl_unlock_region_non_readonly   [  17.60467] Unlocking non-backbuffer (non-FBO)
opengl   D           ogl_lock.c:661  ogl_unlock_region_nonbb_nonfbo   [  17.60468] Unlocking non-backbuffer non-FBO WRITEONLY
font     D                ttf.c:166  unlock_current_page              [  17.60470] Unlocking page: 000002411DC664E0
font     D                ttf.c:238  alloc_glyph_region               [  17.60511] Glyph 41: 16x23 (16x24)
font     D                ttf.c:282  alloc_glyph_region               [  17.60513] Locking glyph region: 000002411DC664E0 20 32 16 24
opengl   D           ogl_lock.c:156  _al_ogl_lock_region_new          [  17.60514] Locking non-backbuffer WRITEONLY
opengl   D           ogl_lock.c:487  ogl_unlock_region_non_readonly   [  17.60516] Unlocking non-backbuffer (non-FBO)
opengl   D           ogl_lock.c:661  ogl_unlock_region_nonbb_nonfbo   [  17.60517] Unlocking non-backbuffer non-FBO WRITEONLY
font     D                ttf.c:166  unlock_current_page              [  17.60519] Unlocking page: 000002411DC664E0
font     D                ttf.c:238  alloc_glyph_region               [  17.60522] Glyph 29: 5x18 (8x20)
font     D                ttf.c:282  alloc_glyph_region               [  17.60523] Locking glyph region: 000002411DC664E0 36 32 8 20
opengl   D           ogl_lock.c:156  _al_ogl_lock_region_new          [  17.60524] Locking non-backbuffer WRITEONLY
opengl   D           ogl_lock.c:487  ogl_unlock_region_non_readonly   [  17.60526] Unlocking non-backbuffer (non-FBO)
opengl   D           ogl_lock.c:661  ogl_unlock_region_nonbb_nonfbo   [  17.60527] Unlocking non-backbuffer non-FBO WRITEONLY
font     D                ttf.c:166  unlock_current_page              [  17.60528] Unlocking page: 000002411DC664E0
font     D                ttf.c:238  alloc_glyph_region               [  17.60531] Glyph 20: 9x23 (12x24)
font     D                ttf.c:282  alloc_glyph_region               [  17.60532] Locking glyph region: 000002411DC664E0 44 32 12 24
opengl   D           ogl_lock.c:156  _al_ogl_lock_region_new          [  17.60533] Locking non-backbuffer WRITEONLY
opengl   D           ogl_lock.c:487  ogl_unlock_region_non_readonly   [  17.60534] Unlocking non-backbuffer (non-FBO)
opengl   D           ogl_lock.c:661  ogl_unlock_region_nonbb_nonfbo   [  17.60535] Unlocking non-backbuffer non-FBO WRITEONLY
font     D                ttf.c:166  unlock_current_page              [  17.60537] Unlocking page: 000002411DC664E0
font     D                ttf.c:238  alloc_glyph_region               [  17.60539] Glyph 24: 16x23 (16x24)
font     D                ttf.c:282  alloc_glyph_region               [  17.60541] Locking glyph region: 000002411DC664E0 56 32 16 24
opengl   D           ogl_lock.c:156  _al_ogl_lock_region_new          [  17.60542] Locking non-backbuffer WRITEONLY
opengl   D           ogl_lock.c:487  ogl_unlock_region_non_readonly   [  17.60544] Unlocking non-backbuffer (non-FBO)
opengl   D           ogl_lock.c:661  ogl_unlock_region_nonbb_nonfbo   [  17.60545] Unlocking non-backbuffer non-FBO WRITEONLY
font     D                ttf.c:166  unlock_current_page              [  17.60548] Unlocking page: 000002411DC664E0
font     D                ttf.c:238  alloc_glyph_region               [  17.60552] Glyph 25: 17x23 (20x24)
font     D                ttf.c:282  alloc_glyph_region               [  17.60554] Locking glyph region: 000002411DC664E0 72 32 20 24
opengl   D           ogl_lock.c:156  _al_ogl_lock_region_new          [  17.60556] Locking non-backbuffer WRITEONLY
opengl   D           ogl_lock.c:487  ogl_unlock_region_non_readonly   [  17.60557] Unlocking non-backbuffer (non-FBO)
opengl   D           ogl_lock.c:661  ogl_unlock_region_nonbb_nonfbo   [  17.60558] Unlocking non-backbuffer non-FBO WRITEONLY
font     D                ttf.c:166  unlock_current_page              [  17.60562] Unlocking page: 000002411DC664E0
font     D                ttf.c:238  alloc_glyph_region               [  17.60567] Glyph 27: 17x23 (20x24)
font     D                ttf.c:282  alloc_glyph_region               [  17.60568] Locking glyph region: 000002411DC664E0 92 32 20 24
opengl   D           ogl_lock.c:156  _al_ogl_lock_region_new          [  17.60570] Locking non-backbuffer WRITEONLY
opengl   D           ogl_lock.c:487  ogl_unlock_region_non_readonly   [  17.60571] Unlocking non-backbuffer (non-FBO)
opengl   D           ogl_lock.c:661  ogl_unlock_region_nonbb_nonfbo   [  17.60572] Unlocking non-backbuffer non-FBO WRITEONLY
font     D                ttf.c:166  unlock_current_page              [  17.60574] Unlocking page: 000002411DC664E0
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  17.61471] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  17.61473]  0.000071 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  17.61474]  0.000000 0.000071
font     D                ttf.c:238  alloc_glyph_region               [  18.42300] Glyph 21: 16x23 (16x24)
font     D                ttf.c:282  alloc_glyph_region               [  18.42301] Locking glyph region: 000002411DC664E0 112 32 16 24
opengl   D           ogl_lock.c:156  _al_ogl_lock_region_new          [  18.42303] Locking non-backbuffer WRITEONLY
opengl   D           ogl_lock.c:487  ogl_unlock_region_non_readonly   [  18.42305] Unlocking non-backbuffer (non-FBO)
opengl   D           ogl_lock.c:661  ogl_unlock_region_nonbb_nonfbo   [  18.42306] Unlocking non-backbuffer non-FBO WRITEONLY
font     D                ttf.c:166  unlock_current_page              [  18.42308] Unlocking page: 000002411DC664E0
font     D                ttf.c:238  alloc_glyph_region               [  18.42311] Glyph 22: 16x23 (16x24)
font     D                ttf.c:282  alloc_glyph_region               [  18.42312] Locking glyph region: 000002411DC664E0 128 32 16 24
opengl   D           ogl_lock.c:156  _al_ogl_lock_region_new          [  18.42313] Locking non-backbuffer WRITEONLY
opengl   D           ogl_lock.c:487  ogl_unlock_region_non_readonly   [  18.42315] Unlocking non-backbuffer (non-FBO)
opengl   D           ogl_lock.c:661  ogl_unlock_region_nonbb_nonfbo   [  18.42317] Unlocking non-backbuffer non-FBO WRITEONLY
font     D                ttf.c:166  unlock_current_page              [  18.42320] Unlocking page: 000002411DC664E0
font     D                ttf.c:238  alloc_glyph_region               [  19.42236] Glyph 23: 16x23 (16x24)
font     D                ttf.c:282  alloc_glyph_region               [  19.42240] Locking glyph region: 000002411DC664E0 144 32 16 24
opengl   D           ogl_lock.c:156  _al_ogl_lock_region_new          [  19.42244] Locking non-backbuffer WRITEONLY
opengl   D           ogl_lock.c:487  ogl_unlock_region_non_readonly   [  19.42246] Unlocking non-backbuffer (non-FBO)
opengl   D           ogl_lock.c:661  ogl_unlock_region_nonbb_nonfbo   [  19.42248] Unlocking non-backbuffer non-FBO WRITEONLY
font     D                ttf.c:166  unlock_current_page              [  19.42251] Unlocking page: 000002411DC664E0
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  21.91642] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  21.91648]  0.000036 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  21.91649]  0.000000 0.000036
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  21.94972] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  21.94977]  0.000929 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  21.94980]  0.000000 0.000929
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  21.98314] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  21.98316]  0.003095 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  21.98318]  0.000000 0.003095
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  22.01552] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  22.01555]  0.006632 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  22.01557]  0.000000 0.006632
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  22.04907] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  22.04913]  0.007071 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  22.04914]  0.000000 0.007071
font     D                ttf.c:238  alloc_glyph_region               [  22.42434] Glyph 28: 17x23 (20x24)
font     D                ttf.c:282  alloc_glyph_region               [  22.42436] Locking glyph region: 000002411DC664E0 160 32 20 24
opengl   D           ogl_lock.c:156  _al_ogl_lock_region_new          [  22.42438] Locking non-backbuffer WRITEONLY
opengl   D           ogl_lock.c:487  ogl_unlock_region_non_readonly   [  22.42440] Unlocking non-backbuffer (non-FBO)
opengl   D           ogl_lock.c:661  ogl_unlock_region_nonbb_nonfbo   [  22.42441] Unlocking non-backbuffer non-FBO WRITEONLY
font     D                ttf.c:166  unlock_current_page              [  22.42443] Unlocking page: 000002411DC664E0
font     D                ttf.c:238  alloc_glyph_region               [  22.42446] Glyph 26: 17x23 (20x24)
font     D                ttf.c:282  alloc_glyph_region               [  22.42447] Locking glyph region: 000002411DC664E0 180 32 20 24
opengl   D           ogl_lock.c:156  _al_ogl_lock_region_new          [  22.42448] Locking non-backbuffer WRITEONLY
opengl   D           ogl_lock.c:487  ogl_unlock_region_non_readonly   [  22.42450] Unlocking non-backbuffer (non-FBO)
opengl   D           ogl_lock.c:661  ogl_unlock_region_nonbb_nonfbo   [  22.42451] Unlocking non-backbuffer non-FBO WRITEONLY
font     D                ttf.c:166  unlock_current_page              [  22.42452] Unlocking page: 000002411DC664E0
font     D                ttf.c:238  alloc_glyph_region               [  24.41647] Glyph 74: 15x24 (16x24)
font     D                ttf.c:282  alloc_glyph_region               [  24.41649] Locking glyph region: 000002411DC664E0 200 32 16 24
opengl   D           ogl_lock.c:156  _al_ogl_lock_region_new          [  24.41650] Locking non-backbuffer WRITEONLY
opengl   D           ogl_lock.c:487  ogl_unlock_region_non_readonly   [  24.41652] Unlocking non-backbuffer (non-FBO)
opengl   D           ogl_lock.c:661  ogl_unlock_region_nonbb_nonfbo   [  24.41653] Unlocking non-backbuffer non-FBO WRITEONLY
font     D                ttf.c:166  unlock_current_page              [  24.41656] Unlocking page: 000002411DC664E0
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  24.94985] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  24.94989]  0.006211 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  24.94991]  0.000000 0.006211
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  24.98287] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  24.98294]  0.002978 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  24.98297]  0.000000 0.002978
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  25.01698] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  25.01703]  0.000911 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  25.01705]  0.000000 0.000911
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  25.04989] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  25.04993]  0.000032 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  25.04994]  0.000000 0.000032
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  25.08307] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  25.08311]  0.000071 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  25.08314]  0.000000 0.000071
font     D                ttf.c:238  alloc_glyph_region               [  25.58269] Glyph 49: 17x23 (20x24)
font     D                ttf.c:282  alloc_glyph_region               [  25.58271] Locking glyph region: 000002411DC664E0 216 32 20 24
opengl   D           ogl_lock.c:156  _al_ogl_lock_region_new          [  25.58272] Locking non-backbuffer WRITEONLY
opengl   D           ogl_lock.c:487  ogl_unlock_region_non_readonly   [  25.58274] Unlocking non-backbuffer (non-FBO)
opengl   D           ogl_lock.c:661  ogl_unlock_region_nonbb_nonfbo   [  25.58275] Unlocking non-backbuffer non-FBO WRITEONLY
font     D                ttf.c:166  unlock_current_page              [  25.58278] Unlocking page: 000002411DC664E0
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  29.51588] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  29.51591]  0.000569 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  29.51592]  0.000000 0.000569
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  29.55030] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  29.55034]  0.002616 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  29.55035]  0.000000 0.002616
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  29.58224] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  29.58230]  0.006234 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  29.58233]  0.000000 0.006234
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  29.61526] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  29.61530]  0.007071 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  29.61533]  0.000000 0.007071
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  35.61711] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  35.61715]  0.006483 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  35.61716]  0.000000 0.006483
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  35.64943] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  35.64947]  0.003649 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  35.64948]  0.000000 0.003649
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  35.68279] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  35.68282]  0.001597 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  35.68284]  0.000000 0.001597
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  35.71829] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  35.71833]  0.000369 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  35.71834]  0.000000 0.000369
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  35.75105] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  35.75111]  0.000071 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  35.75112]  0.000000 0.000071
font     D                ttf.c:238  alloc_glyph_region               [  41.35998] Glyph 47: 16x23 (16x24)
font     D                ttf.c:282  alloc_glyph_region               [  41.36001] Locking glyph region: 000002411DC664E0 236 32 16 24
opengl   D           ogl_lock.c:156  _al_ogl_lock_region_new          [  41.36003] Locking non-backbuffer WRITEONLY
opengl   D           ogl_lock.c:487  ogl_unlock_region_non_readonly   [  41.36005] Unlocking non-backbuffer (non-FBO)
opengl   D           ogl_lock.c:661  ogl_unlock_region_nonbb_nonfbo   [  41.36006] Unlocking non-backbuffer non-FBO WRITEONLY
font     D                ttf.c:166  unlock_current_page              [  41.36011] Unlocking page: 000002411DC664E0
font     D                ttf.c:238  alloc_glyph_region               [  41.88099] Glyph 78: 15x24 (16x24)
font     D                ttf.c:282  alloc_glyph_region               [  41.88101] Locking glyph region: 000002411DC664E0 252 32 16 24
opengl   D           ogl_lock.c:156  _al_ogl_lock_region_new          [  41.88103] Locking non-backbuffer WRITEONLY
opengl   D           ogl_lock.c:487  ogl_unlock_region_non_readonly   [  41.88105] Unlocking non-backbuffer (non-FBO)
opengl   D           ogl_lock.c:661  ogl_unlock_region_nonbb_nonfbo   [  41.88106] Unlocking non-backbuffer non-FBO WRITEONLY
font     D                ttf.c:166  unlock_current_page              [  41.88108] Unlocking page: 000002411DC664E0
font     D                ttf.c:238  alloc_glyph_region               [  41.88113] Glyph 44: 5x23 (8x24)
font     D                ttf.c:282  alloc_glyph_region               [  41.88114] Locking glyph region: 000002411DC664E0 268 32 8 24
opengl   D           ogl_lock.c:156  _al_ogl_lock_region_new          [  41.88115] Locking non-backbuffer WRITEONLY
opengl   D           ogl_lock.c:487  ogl_unlock_region_non_readonly   [  41.88116] Unlocking non-backbuffer (non-FBO)
